dates,Title,Files,Not OK?,Political Influence,Scientific Data Mentioned,Statistical Data Mentioned,Source Mentioned,Authenticity,Stance Detection,Location,Focus,Target,Authority Involvement,Comments,Done,Annotator
11 November 2017 11:20,"বায়ু দূষণ ক্ষতিকর, কিন্তু মারণ নয়, দাবি কেন্দ্রীয় পরিবেশমন্ত্রীর",ID-2638.txt,False,No,No,No,No,Real,Neutral,India,Air Pollution,,Legal/Court,,No,
10 November 2017 19:15,"বিপন্ন জলহাওয়া, বিশ্ব তালিকায় ছ’নম্বরে ভারত",ID-2639.txt,False,No,No,Yes,Yes,Real,Problematic,India,Climate Change,Government,Scientists & Researcher,,No,
09 November 2017 03:53,দূষণ কমাতে বিদ্যুৎচালিত বাস,ID-2641.txt,False,No,No,No,No,Real,Positive,Bangladesh,Air Pollution,,Government,,No,
09 November 2017 02:48,দিল্লিতে আরও বাড়ল দূষণ,ID-2643.txt,False,No,No,Yes,Yes,Real,Positive,India,Air Pollution,All,Government,,No,
08 November 2017 02:58,বাজি নিয়ে ফের শুনানি ডিসেম্বরে,ID-2645.txt,False,No,No,No,Yes,Real,Positive,India,Environmental Pollution,Authority,Legal/Court,,No,
23 October 2017 01:55,কুলিক নদীতে দূষণে চিন্তা,ID-2650.txt,False,No,No,No,No,Real,Positive,India,Water Pollution,General People,Environmental/Forestry Authority,,No,
21 October 2017 01:53,"বৃষ্টির জলে ধুয়ে গেল বাজির দূষণ, স্বস্তি ফিরল প্রশাসনের",ID-2651.txt,False,No,No,Yes,Yes,Real,Positive,India,Rain,,Other Authority,,No,
21 October 2017 00:35,"মৃত্যুর পরোয়ানা লিখছে দূষণ, আমরা ভাবছি উৎসব হচ্ছে",ID-2652.txt,False,No,No,Yes,No,Real,Negative,India,Environmental Pollution,All,Other Authority,,No,
20 October 2017 14:47,কিছুটা উন্নতি হলেও দিল্লির দূষণের হাল বেশ খারাপ,ID-2653.txt,False,No,Yes,Yes,Yes,Real,Neutral,India,Air Pollution,,,,No,
20 October 2017 03:49,দিল্লিতে কমলো শব্দবাজির প্রকোপ,ID-2654.txt,False,No,Yes,Yes,Yes,Real,Neutral,India,Sound Pollution,General People,Legal/Court,,No,
19 October 2017 03:18,মানুষের সদিচ্ছাই আপাতত ভরসা দূষণ পর্ষদের,ID-2656.txt,False,No,No,No,No,Real,Positive,India,Sound Pollution,General People,Government,,No,
18 October 2017 01:24,"জলের রং লাল, দূষণ সিঙ্গারনে",ID-2658.txt,False,No,No,No,No,Real,Negative,India,Water Resource Pollution,Industries,Other Authority,,No,
23 April 2024 06:50,সোয়াই নদী: দুই প্রজন্ম এতদিন শুধু নামই শুনেছে,ID-266.txt,False,Yes,No,No,No,Real,Positive,Bangladesh,Water Pollution,Dishonest people,Governent,,No,
17 October 2017 04:05,"বাজি ‘পরম্পরা’, বন্ধে রাজি নন মন্ত্রী",ID-2660.txt,False,No,No,Yes,No,Real,Negative,Bangladesh,Sound Pollution,Government,,,No,
17 October 2017 02:19,দূষণ রুখতে শর্ত মেনে ছট পুজোর নির্দেশ,ID-2661.txt,False,Yes,No,Yes,No,Real,Positive,India,Environmental Pollution,General People,NGO,,No,
17 October 2017 00:10,ধর্মের দোহাই দিয়ে শব্দদূষণ,ID-2662.txt,False,Yes,No,No,No,Maybe Real,Neutral,India,Sound Pollution,General People,Government,,No,
15 October 2017 03:02,"বায়ু দূষণ নিয়ে চিন্তা, নিয়ন্ত্রণের উদ্যোগ নেই",ID-2665.txt,False,No,No,Yes,Yes,Real,Positive,India,Light Pollution,Government,Environmental/Forestry Authority,,No,
13 October 2017 15:55,বাজির নিষেধাজ্ঞাতেও সাম্প্রদায়িক রং! গভীর আক্ষেপ সুপ্রিম কোর্টের,ID-2666.txt,False,Yes,No,No,No,Real,Problematic,India,Environmental Pollution,General People,Legal/Court,,No,
09 October 2017 01:10,দূষণ-রোগে ভুগছে জেলা হাসপাতালই,ID-2669.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,Authority,General people,,No,
05 March 2023 01:44,কক্সবাজার সৈকতের বর্জ্য পরিষ্কারের উদ্যোগ,ID-267.txt,False,No,No,No,No,Maybe Real,Positive,Bangladesh,Water Resource Pollution,,NGO,,No,
08 October 2017 06:00,"শব্দদানব দাপাবে এ বারও, আশঙ্কা",ID-2670.txt,False,No,No,Yes,No,Real,Problematic,India,Sound Pollution,General People,Legal/Court,,No,
05 October 2017 06:10,"মাটি কাটায় হচ্ছে দূষণ, আটকাতে বলল কোর্ট",ID-2672.txt,False,No,No,No,No,Real,Problematic,India,Soil Pollution,Industries,Legal/Court,,No,
26 September 2017 04:13,দূষণের অসুর বধে মন্ত্র মুম্বইয়ের পুজোয়,ID-2675.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,General People,Other Authority,,No,
24 September 2017 02:37,বিসর্জনের দূষণ থেকে যমুনা রক্ষার চেষ্টা জলে,ID-2676.txt,False,No,No,No,No,Real,Positive,India,Environmental Protection,General People,Government,,No,
20 September 2017 00:32,পর্যটনে এ বার দূষণহীন স্কুটার,ID-2678.txt,False,No,No,No,No,Real,Positive,Bangladesh,Environmental Protection,General People,Other Authority,,No,
07 April 2022 06:05,স্বাস্থ্যমন্ত্রী: দূষিত পানির কারণে রাজধানীতে ডায়রিয়া বেড়েছে,ID-268.txt,False,Yes,No,No,No,Real,Negative,Bangladesh,Environmental Pollution,General People,Governent,,No,
30 August 2017 09:10,দূষণ নিয়ে মিল বন্ধের নির্দেশে শঙ্কায় শ্রমিকেরা,ID-2681.txt,False,No,No,No,No,Real,Problematic,India,Environmental Pollution,,Legal/Court,,No,
15 August 2017 08:20,দূষণ দেখে এলেন আধিকারিকেরা,ID-2684.txt,False,No,No,No,No,Real,Positive,India,Water Resource Pollution,General People,Government,,No,
14 August 2017 07:10,প্লাস্টিক বন্ধ নিয়ে লুকোচুরি চলছেই,ID-2685.txt,False,No,Yes,No,No,Real,Positive,Bangladesh,Plastic Pollution,General People,Government,,No,
27 July 2017 01:18,প্লাস্টিক নিষিদ্ধ হোক সরোবরে,ID-2687.txt,False,Yes,No,No,No,Real,Negative,India,Plastic Pollution,General People,Legal/Court,,No,
21 July 2017 04:03,"শুনানিই স্থগিত, ফের দূষণ নিয়ে প্রশ্ন সুন্দরবনে",ID-2688.txt,False,No,No,No,No,Real,Neutral,Bangladesh,Environmental Pollution,Industries,Legal/Court,,No,
07 July 2017 00:16,কাজ বন্ধে বাড়ছে দূষণ,ID-2691.txt,False,No,No,Yes,No,Real,Positive,India,Environmental Pollution,Government,Other Authority,,No,
05 July 2017 02:46,পর্ষদ শব্দ মাপার যন্ত্র দেবে পুলিশকে,ID-2692.txt,False,Yes,No,No,No,Real,Positive,India,Sound Pollution,General People,Legal/Court,,No,
04 July 2017 12:30,"দূষণ ছড়ায় পাখি, সাফাই বন্দরের",ID-2693.txt,False,No,No,No,No,Real,Positive,India,Forestry and Tree Plantation,Government,Environmental/Forestry Authority,,No,
03 July 2017 20:30,পরিবেশ দূষণ নিয়ে এ বার ট্রাম্পকে দূষলেন হকিং,ID-2694.txt,False,No,No,No,No,Real,Positive,Global,Climate Change,World power,Scientists & Researcher,,No,
28 June 2017 03:17,নিয়ম না মানায় উৎপাদন বন্ধ,ID-2695.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,Industries,Legal/Court,,No,
26 June 2017 03:15,"বন্ধ অভিযান, ফের প্লাস্টিক",ID-2697.txt,False,No,No,No,No,Real,Positive,India,Plastic Pollution,General People,Legal/Court,,No,
25 June 2017 03:49,প্লাস্টিক রুখতে এ বার পথে সৌরভ,ID-2698.txt,False,No,No,No,No,Real,Positive,India,Environmental Protection,General People,Other Authority,,No,
25 June 2017 02:29,পুকুরে এসে মিশছে শৌচাগারের বর্জ্য,ID-2699.txt,False,No,No,No,No,Real,Positive,India,Water Pollution,,Other Authority,,No,
17 October 2023 11:05,বিশ্বের শীর্ষ দূষিত বায়ুর শহর ঢাকা,ID-27.txt,False,No,No,No,No,Real,Neutral,Bangladesh,Air Pollution,,,,No,
19 June 2017 12:40,মাছ বাঁচিয়ে দূষণ ঠেকানোর দাওয়াই,ID-2702.txt,False,No,No,No,No,Real,Positive,India,Wildlife,General People,Other Authority,,No,
11 June 2017 01:46,"দূষণ কমানোর চেষ্টা কোলাঘাটে, আশ্বাস মন্ত্রীর",ID-2704.txt,False,Yes,No,No,No,Real,Positive,India,Environmental Pollution,,Government,,No,
06 June 2017 13:00,দূষণ রুখতে বর্জ্য সংগ্রহে নয়া প্রকল্প,ID-2705.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,General People,Government,,No,
06 June 2017 03:15,"সব জেনেও চুপ পুরসভা, নোংরা জলে যাতায়াত",ID-2706.txt,False,No,No,No,No,Real,Neutral,Bangladesh,Water Pollution,Authority,,,No,
06 June 2017 00:22,তিন জেলার দূষণ ব্যবস্থা দেখতে অফিসার মাত্র ৪,ID-2707.txt,False,No,No,No,No,Real,Neutral,India,Environmental Pollution,Industries,,,No,
05 June 2017 02:18,"মেডিক্যাল বর্জ্য যত্রতত্র, বাড়ছে সঙ্কট",ID-2710.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,General People,Other Authority,,No,
05 June 2017 01:47,বিধি ভেঙে এ যেন এক দূষণনগরী,ID-2711.txt,False,Yes,No,No,No,Real,Positive,India,Sound Pollution,General People,Legal/Court,,No,
04 June 2017 03:11,পরিবেশ আইনের প্রয়োগ নিয়ে প্রশ্ন,ID-2712.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,All,Environmental/Forestry Authority,,No,
04 June 2017 02:48,"তথ্যই নেই, জমা বৈদ্যুতিন বর্জ্য নিয়ে বিপাকে রাজ্য",ID-2713.txt,False,No,No,No,No,Real,Neutral,India,E-Waste,All,Environmental/Forestry Authority,,No,
01 June 2017 02:16,"ট্যাংরা থেকে চাঁদনি, ছড়াচ্ছে দূষণ",ID-2714.txt,False,No,No,Yes,Yes,Real,Positive,India,Plastic Pollution,General People,Scientists & Researcher,,No,
01 June 2017 01:36,দুধপুকুরের দূষণে আশঙ্কা প্রশাসনে,ID-2715.txt,False,No,No,No,No,Real,Positive,India,Water Pollution,General People,Government,,No,
27 May 2017 12:00,জঞ্জাল-দূষণ রোধে উদ্যোগ সার তৈরির,ID-2717.txt,False,No,No,No,No,Real,Positive,India,Environmental Protection,General People,Government,,No,
16 May 2017 09:00,ডিজেলের বদলে বাস চালানো হচ্ছে কেরোসিনে!,ID-2718.txt,False,No,No,No,No,Real,Neutral,Bangladesh,Environmental Pollution,Industries,,,No,
15 May 2017 02:32,"কী ভাবে নিষ্কাশন বর্জ্য, নজর নার্সিংহোম, হাসপাতালে",ID-2719.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,Authority,Government,,No,
10 May 2017 12:30,শব্দবাজির নির্দেশিকাতেই ফাঁক,ID-2721.txt,False,No,No,Yes,Yes,Real,Positive,India,Sound Pollution,General People,Legal/Court,,No,
09 May 2017 03:38,"বিএস৪ বিধি খাটবে না নির্মাণ শিল্প, কৃষিতে",ID-2722.txt,False,No,No,No,No,Real,Positive,India,Environmental Pollution,General People,Legal/Court,,No,
08 May 2017 04:20,দূষণ-বর্গির হানায় নাকাল দার্জিলিং,ID-2723.txt,False,No,No,No,No,Real,Neutral,India,Air Pollution,,,,No,
07 May 2017 03:50,দূষণ দমনে ইথানল দেবে কলাগাছ,ID-2724.txt,False,No,Yes,No,No,Real,Positive,India,Environmental Protection,,Scientists & Researcher,,No,
03 May 2017 12:05,হাঁপানির সমস্যা থাকলে এগুলো থেকে অবশ্যই দূরে থাকুন,ID-2727.txt,False,No,Yes,No,No,Real,Neutral,Bangladesh,Air Pollution,,,,No,
27 April 2017 01:34,চূর্ণি-দূষণ ঠেকাতে জেলাশাসকের চিঠি,ID-2729.txt,False,No,No,No,No,Real,Negative,India,Water Pollution,Industries,General people,,No,
07 October 2022 11:48,বিশ্বের দ্বিতীয় দূষিত শহর ঢাকা,ID-273.txt,False,No,No,No,No,Real,Positive,Bangladesh,Air Pollution,All,,,No,
